alias	approved_symbol	hgnc_id	source
RP11_616M22_2	LNCPTCTS	HGNC:56876	alias_symbol
RP11_616M22_7	UBE2I_AS1	HGNC:58131	alias_symbol
RP11_626G11_3	ITPRIPL2_AS1	HGNC:58271	alias_symbol
RP11_627G18_1	GATA6_AS2	HGNC:58686	alias_symbol
RP11_629G13_1	NCAM1_AS2	HGNC:58155	alias_symbol
RP11_62F24_2	BNC2_AS1	HGNC:53727	alias_symbol
RP11_62I21_1	KIF26B_AS1	HGNC:41098	alias_symbol
RP11_638I2_4	YY1_DT	HGNC:56936	alias_symbol
RP11_64J4_6_001	OR3A5P	HGNC:8286	alias_symbol
RP11_653A5_1	ERICH3	HGNC:25346	alias_symbol
RP11_65J3_1	LINC01503	HGNC:51184	alias_symbol
RP11_65M17_3	LINC02763	HGNC:54282	alias_symbol
RP11_660L16_2	DHCR7_DT	HGNC:56822	alias_symbol
RP11_667K14_3	DPH1_AS1	HGNC:56040	alias_symbol
RP11_669N7_2	TMEM132D_AS1	HGNC:27466	alias_symbol
RP11_677M14_2	NRGN_AS1	HGNC:58070	alias_symbol
RP11_68I18_5	LYSMD1	HGNC:32070	alias_symbol
RP11_697M17_1	LINC02886	HGNC:54867	alias_symbol
RP11_6C14_1	LINC02233	HGNC:53104	alias_symbol
RP11_701H16_4	LDLRAD4_AS2	HGNC:58069	alias_symbol
RP11_702B10_1	LINC02098	HGNC:52950	alias_symbol
RP11_703I16_1	LINC02979	HGNC:56043	alias_symbol
RP11_705O24_1	LINC02842	HGNC:54378	alias_symbol
RP11_707A18_1	LINC02232	HGNC:53103	alias_symbol
RP11_72L13_1	LINC00210	HGNC:37458	alias_symbol
RP11_731F5_2	COPDA1	HGNC:53171	alias_symbol
RP11_734K2_4	POC1B_AS1	HGNC:52949	alias_symbol
RP11_752G15_6	SNHG21	HGNC:50284	alias_symbol
RP11_766N7_4	LINC02231	HGNC:53100	alias_symbol
RP11_773H22_4	CEP192_DT	HGNC:55313	alias_symbol
RP11_789C1_1	LINC01612	HGNC:51837	alias_symbol
RP11_79H23_3	LINC02605	HGNC:53974	alias_symbol
RP11_818O24_3	CRK_AS1	HGNC:58106	alias_symbol
RP11_81H3_2	LINC02882	HGNC:54802	alias_symbol
RP11_82K18_3	KYAT3	HGNC:33238	alias_symbol
RP11_838N2_4	GAPLINC	HGNC:51308	alias_symbol
RP11_84E24_3	LINC01152	HGNC:16752	alias_symbol
RP11_85L21_2	SMIM10L2B	HGNC:34500	alias_symbol
RP11_874J12_4	DLGAP1_AS6	HGNC:58109	alias_symbol
RP11_88G17	GPR107	HGNC:17830	alias_symbol
RP11_890B15_2	LINC02551	HGNC:53586	alias_symbol
RP11_893F2_9	TMEM92_AS1	HGNC:50442	alias_symbol
RP11_89_K21_1	LINC01833	HGNC:52644	alias_symbol
RP11_909B2_1	LINC01538	HGNC:51306	alias_symbol
RP11_909N17_2	MAFA_AS1	HGNC:51203	alias_symbol
RP11_909N17_3	MAFA_AS1	HGNC:51203	alias_symbol
RP11_944L7_4	ZKSCAN7_AS1	HGNC:53964	alias_symbol
RP11_95H11	MDH1B	HGNC:17836	alias_symbol
RP11_983P16_4	TNS2_AS1	HGNC:27464	alias_symbol
RP11_98D18_9	TDRKH_AS1	HGNC:40578	alias_symbol
RP12	CRB1	HGNC:2343	previous_symbol
RP13	PRPF8	HGNC:17340	previous_symbol
RP13_11B7_1	CFAP47	HGNC:26708	alias_symbol
RP13_15M17_2	TMEM201	HGNC:33719	alias_symbol
RP13_360B22_2	TMEM164	HGNC:26217	alias_symbol
RP13_531C17_2	C1ORF174	HGNC:27915	alias_symbol
RP13_650J16_1	DCXR_DT	HGNC:54083	alias_symbol
RP13_890H12_2	HEXIM2_AS2	HGNC:56693	alias_symbol
RP14	TULP1	HGNC:12423	previous_symbol
RP15	RPGR	HGNC:10295	previous_symbol
RP17	CA4	HGNC:1375	previous_symbol
RP18	PRPF3	HGNC:17348	previous_symbol
RP19	ABCA4	HGNC:34	previous_symbol
RP1L1	RP1L1	HGNC:15946	approved_symbol
RP1_102K2_6	LIF_AS1	HGNC:53473	alias_symbol
RP1_112K5_2	TSR2	HGNC:25455	alias_symbol
RP1_127C7_4	APOBEC4	HGNC:32152	alias_symbol
RP1_13P20_6	LINC01527	HGNC:51266	alias_symbol
RP1_140K8_5	TGILR	HGNC:58116	alias_symbol
RP1_159A19_1	AHDC1	HGNC:25230	alias_symbol
RP1_170O19_3	HOTTIP	HGNC:37461	alias_symbol
RP1_223H12_3	LINC00272	HGNC:26898	alias_symbol
RP1_27O5_1	ZBTB8B	HGNC:37057	alias_symbol
RP1_286D6_3	LRRC47	HGNC:29207	alias_symbol
RP1_286D6_4	CEP104	HGNC:24866	alias_symbol
RP1_299I16	ADGRG4	HGNC:18992	alias_symbol
RP1_313L4_2	ADCY10	HGNC:21285	alias_symbol
RP1_32B1_3	MYB_AS1	HGNC:37457	alias_symbol
RP1_32F7_2	FAM133A	HGNC:26748	alias_symbol
RP1_40E16_9	LINC02525	HGNC:53545	alias_symbol
RP1_46F2_2	VHRT	HGNC:50688	alias_symbol
RP1_56L9_7_001	GCASPC	HGNC:52281	alias_symbol
RP1_59D14_5	SGSM2_AS1	HGNC:56091	alias_symbol
RP1_5O6_5	TMEM184B_AS1	HGNC:56716	alias_symbol
RP1_65P5_1	THEM7P	HGNC:50386	alias_symbol
RP1_68D18_4	CD44_AS1	HGNC:40133	alias_symbol
RP1_90G24_10	SLC5A4_AS1	HGNC:53163	alias_symbol
RP1_90J4_1	LINC02156	HGNC:53017	alias_symbol
RP1_90L14_1	LINC01611	HGNC:51791	alias_symbol
RP1_93H18_5	CALHM6	HGNC:33391	alias_symbol
RP1_93H18_6	CALHM6_AS1	HGNC:40971	alias_symbol
RP2	NUDT19	HGNC:32036	alias_symbol
RP20	RPE65	HGNC:10294	previous_symbol
RP23	OFD1	HGNC:2567	previous_symbol
RP25	EYS	HGNC:21555	previous_symbol
RP26	CERKL	HGNC:21699	previous_symbol
RP27	NRL	HGNC:8002	alias_symbol
RP28	FAM161A	HGNC:25808	previous_symbol
RP3	MAPRE3	HGNC:6892	alias_symbol
RP30	FSCN2	HGNC:3960	alias_symbol
RP31	TOPORS	HGNC:21653	previous_symbol
RP33	SNRNP200	HGNC:30859	previous_symbol
RP36	PRCD	HGNC:32528	alias_symbol
RP37	NR2E3	HGNC:7974	alias_symbol
RP38	MERTK	HGNC:7027	alias_symbol
RP39	USH2A	HGNC:12601	alias_symbol
RP3_326I13_1	PINCR	HGNC:53590	alias_symbol
RP3_337H4_8	POLH_AS1	HGNC:40459	alias_symbol
RP3_340B19_3	LINC03135	HGNC:58100	alias_symbol
RP3_395M20_1	PLCH2	HGNC:29037	alias_symbol
RP3_410C9_1	MIR663AHG	HGNC:27662	alias_symbol
RP3_439F8_1	LINC02925	HGNC:55756	alias_symbol
RP3_473B4_1	PABIR3	HGNC:25202	alias_symbol
RP3_475N16_1	LINC02976	HGNC:56026	alias_symbol
RP3_512B11_3	DSP_AS1	HGNC:56039	alias_symbol
RP3_525N10_2	ADGRB3_DT	HGNC:55774	alias_symbol
RP4	RHO	HGNC:10012	previous_symbol
RP40	PDE6B	HGNC:8786	alias_symbol
RP41	PROM1	HGNC:9454	alias_symbol
RP42	DCUN1D1	HGNC:18184	alias_symbol
RP43	PDE6A	HGNC:8785	alias_symbol
RP44	RGR	HGNC:9990	alias_symbol
RP45	CNGB1	HGNC:2151	alias_symbol
RP46	IDH3B	HGNC:5385	alias_symbol
RP47	SAG	HGNC:10521	alias_symbol
RP48	GUCA1B	HGNC:4679	alias_symbol
RP49	CNGA1	HGNC:2148	alias_symbol
RP4_534K7_1	EFCAB7	HGNC:29379	alias_symbol
RP4_593C16_2	CLEC20A	HGNC:34521	alias_symbol
RP4_622L5	TMEM234	HGNC:28837	alias_symbol
RP4_622L5_5	CCDC28B	HGNC:28163	alias_symbol
RP4_639F20_1	CNN3_DT	HGNC:54176	alias_symbol
RP4_663N10_1	NGF_AS1	HGNC:53922	alias_symbol
RP4_678I3	LPAR3	HGNC:14298	alias_symbol
RP4_680N4	UBE2D3P1	HGNC:33349	alias_symbol
RP4_694A7_2	DEPDC1_AS2	HGNC:58135	alias_symbol
RP4_758N20_2	FYB2	HGNC:27295	alias_symbol
RP4_776P7_2	SPAG17	HGNC:26620	alias_symbol
RP4_788P17_1	LINC02238	HGNC:53116	alias_symbol
RP4_811H24_7	BSDC1	HGNC:25501	alias_symbol
RP5	SREBF2_AS1	HGNC:53953	alias_symbol
RP50	BEST1	HGNC:12703	alias_symbol
RP51	TTC8	HGNC:20087	alias_symbol
RP53	RDH12	HGNC:19977	alias_symbol
RP54	PCARE	HGNC:34383	alias_symbol
RP55	ARL6	HGNC:13210	alias_symbol
RP56	IMPG2	HGNC:18362	alias_symbol
RP57	PDE6G	HGNC:8789	alias_symbol
RP58	ZBTB18	HGNC:13030	alias_symbol
RP59	DHDDS	HGNC:20603	alias_symbol
RP5_1024C24_1	MPPED2_AS1	HGNC:53909	alias_symbol
RP5_1054A22_3	KIAA1755	HGNC:29372	alias_symbol
RP5_1056L3_2	MICOS10	HGNC:32068	alias_symbol
RP5_1070B1_1	FRMPD3	HGNC:29382	alias_symbol
RP5_1077B9_1	KIAA2013	HGNC:28513	alias_symbol
RP5_1092A11_2	TP73_AS2	HGNC:40591	alias_symbol
RP5_1100H13_2	ADIG	HGNC:28606	alias_symbol
RP5_1103G7_6	DEFB132	HGNC:33806	alias_symbol
RP5_1148A21_3	CCDC86_AS1	HGNC:56314	alias_symbol
RP5_1156J9_1	DENND2C	HGNC:24748	alias_symbol
RP5_1180E21_1	DRAM2	HGNC:28769	alias_symbol
RP5_1180E21_2	DENND2D	HGNC:26192	alias_symbol
RP5_1198E17_5	RC3H1	HGNC:29434	alias_symbol
RP5_821D11_7	ZNF778_DT	HGNC:56034	alias_symbol
RP5_833A20_1	NFIA_AS1	HGNC:40402	alias_symbol
RP5_845O24_6	PRAMEF4	HGNC:31971	alias_symbol
RP5_860F19_3	EBF4	HGNC:29278	alias_symbol
RP5_869M20_2	MAGEA8_AS1	HGNC:45093	alias_symbol
RP5_881L22_5	R3HDML_AS1	HGNC:55830	alias_symbol
RP5_998N21_9	FAM72C	HGNC:30602	alias_symbol
RP60	PRPF6	HGNC:15860	alias_symbol
RP61	CLRN1	HGNC:12605	previous_symbol
RP62	MAK	HGNC:6816	alias_symbol
RP64	CFAP418	HGNC:27232	alias_symbol
RP65	CDHR1	HGNC:14550	alias_symbol
RP66	ARL2BP	HGNC:17146	previous_symbol
RP67	NEK2	HGNC:7745	alias_symbol
RP7	PRPH2	HGNC:9942	previous_symbol
RP8	MT_TS2	HGNC:7498	alias_symbol
RP9	RP9	HGNC:10288	approved_symbol
RP9P	RP9P	HGNC:33969	approved_symbol
RPA1	POLR1A	HGNC:17264	alias_symbol
RPA12	POLR1H	HGNC:13182	alias_symbol
RPA135	POLR1B	HGNC:20454	alias_symbol
RPA16	POLR1D	HGNC:20422	alias_symbol
RPA190	POLR1A	HGNC:17264	alias_symbol
RPA2	POLR1B	HGNC:20454	alias_symbol
RPA2P	RPA2P1	HGNC:19676	previous_symbol
RPA2P1	RPA2P1	HGNC:19676	approved_symbol
RPA2P2	RPA2P2	HGNC:45117	approved_symbol
RPA2P3	RPA2P3	HGNC:45118	approved_symbol
RPA3	RPA3	HGNC:10291	approved_symbol
RPA34	POLR1G	HGNC:24219	alias_symbol
RPA39	POLR1C	HGNC:20194	alias_symbol
RPA3OS	UMAD1	HGNC:48955	previous_symbol
RPA3P1	RPA3P1	HGNC:54790	approved_symbol
RPA3P2	RPA3P2	HGNC:54791	approved_symbol
RPA3_AS1	UMAD1	HGNC:48955	previous_symbol
RPA4	RPA4	HGNC:30305	approved_symbol
RPA40	POLR1C	HGNC:20194	alias_symbol
RPA43	POLR1F	HGNC:18027	alias_symbol
RPA49	POLR1E	HGNC:17631	alias_symbol
RPA5	POLR1C	HGNC:20194	alias_symbol
RPA70	RPA1	HGNC:10289	alias_symbol
RPA9	POLR1D	HGNC:20422	alias_symbol
RPABC1	POLR2E	HGNC:9192	alias_symbol
RPABC5	POLR2L	HGNC:9199	alias_symbol
RPAC1	POLR1C	HGNC:20194	alias_symbol
RPAC2	POLR1D	HGNC:20422	alias_symbol
RPAIN	RPAIN	HGNC:28641	approved_symbol
RPAP1	RPAP1	HGNC:24567	approved_symbol
RPAP2	RPAP2	HGNC:25791	approved_symbol
RPAP2P1	RPAP2P1	HGNC:45125	approved_symbol
RPAP3	RPAP3	HGNC:26151	approved_symbol
RPAP3_DT	RPAP3_DT	HGNC:55477	approved_symbol
RPAP4	GPN1	HGNC:17030	alias_symbol
RPARP_AS1	C10ORF95_AS1	HGNC:45238	previous_symbol
RPB1	POLR2A	HGNC:9187	alias_symbol
RPB10ALPHA	POLR2K	HGNC:9198	alias_symbol
RPB10BETA	POLR2L	HGNC:9199	alias_symbol
RPB11	POLR2J	HGNC:9197	alias_symbol
RPB11A	POLR2J	HGNC:9197	alias_symbol
RPB11B1	POLR2J2	HGNC:23208	alias_symbol
RPB11M	POLR2J	HGNC:9197	alias_symbol
RPB12	POLR2K	HGNC:9198	alias_symbol
RPB2	POLR2B	HGNC:9188	alias_symbol
RPB3	POLR2C	HGNC:9189	alias_symbol
RPB4	POLR2D	HGNC:9191	alias_symbol
RPB5	POLR2E	HGNC:9192	alias_symbol
RPB6	POLR2F	HGNC:9193	alias_symbol
RPB7	POLR2G	HGNC:9194	alias_symbol
RPB7_6	POLR2L	HGNC:9199	alias_symbol
RPB8	POLR2H	HGNC:9195	alias_symbol
RPB9	POLR2I	HGNC:9196	alias_symbol
RPC	RTCA	HGNC:17981	alias_symbol
RPC1	POLR3A	HGNC:30074	alias_symbol
RPC11	POLR3K	HGNC:14121	alias_symbol
RPC155	POLR3A	HGNC:30074	alias_symbol
RPC2	POLR3B	HGNC:30348	alias_symbol
RPC3	POLR3C	HGNC:30076	alias_symbol
RPC32	POLR3G	HGNC:30075	alias_symbol
RPC39	POLR3F	HGNC:15763	alias_symbol
RPC4	POLR3D	HGNC:1080	alias_symbol
RPC40	POLR1C	HGNC:20194	alias_symbol
RPC5	POLR3E	HGNC:30347	alias_symbol
RPC6	POLR3F	HGNC:15763	alias_symbol
RPC62	POLR3C	HGNC:30076	alias_symbol
RPC7	POLR3G	HGNC:30075	alias_symbol
RPC8	POLR3H	HGNC:30349	alias_symbol
RPCL1	RCL1	HGNC:17687	alias_symbol
RPD3	HDAC2	HGNC:4853	alias_symbol
RPD3L1	HDAC1	HGNC:4852	previous_symbol
RPD3_2	HDAC3	HGNC:4854	alias_symbol
RPE	RPE	HGNC:10293	approved_symbol
RPE65	RPE65	HGNC:10294	approved_symbol
RPEL1	PHACTR1	HGNC:20990	previous_symbol
RPEP1	RPEP1	HGNC:44520	approved_symbol
RPEP2	RPEP2	HGNC:44521	approved_symbol
RPEP3	RPEP3	HGNC:44522	approved_symbol
RPEP4	RPEP4	HGNC:44523	approved_symbol
RPEP5	RPEP5	HGNC:44524	approved_symbol
RPEP6	RPEP6	HGNC:44525	approved_symbol
RPESP	SBSPON	HGNC:30362	alias_symbol
RPF1	NEDD4	HGNC:7727	alias_symbol
RPF2	RPF2	HGNC:20870	approved_symbol
RPF2P	RPF2P1	HGNC:16186	previous_symbol
RPF2P1	RPF2P1	HGNC:16186	approved_symbol
RPF2P2	RPF2P2	HGNC:44015	approved_symbol
RPF_1	POU6F2	HGNC:21694	alias_symbol
RPGR	RPGR	HGNC:10295	approved_symbol
RPGRIP	RPGRIP1	HGNC:13436	previous_symbol
RPGRIP1	RPGRIP1	HGNC:13436	approved_symbol
RPGRIP1L	RPGRIP1L	HGNC:29168	approved_symbol
RPH11	WDR44	HGNC:30512	alias_symbol
RPH3A	RPH3A	HGNC:17056	approved_symbol
RPH3AL	RPH3AL	HGNC:10296	approved_symbol
RPH3AL_AS1	RPH3AL_AS1	HGNC:55345	approved_symbol
RPH3AL_AS2	RPH3AL_AS2	HGNC:56089	approved_symbol
RPH3AL_AS3	RPH3AL_AS3	HGNC:58550	approved_symbol
RPIA	RPIA	HGNC:10297	approved_symbol
RPIAP1	RPIAP1	HGNC:27250	approved_symbol
RPIB9	RUNDC3B	HGNC:30286	alias_symbol
RPIP8	RUNDC3A	HGNC:16984	alias_symbol
RPIP9	RUNDC3B	HGNC:30286	alias_symbol
RPL10	RPL10	HGNC:10298	approved_symbol
RPL10A	RPL10A	HGNC:10299	approved_symbol
RPL10AP1	RPL10AP1	HGNC:19813	approved_symbol
RPL10AP10	RPL10AP10	HGNC:35971	approved_symbol
RPL10AP11	RPL10AP11	HGNC:35875	approved_symbol
RPL10AP12	RPL10AP12	HGNC:36108	approved_symbol
RPL10AP13	RPL10AP13	HGNC:36155	approved_symbol
RPL10AP2	RPL10AP2	HGNC:31081	approved_symbol
RPL10AP3	RPL10AP3	HGNC:29803	approved_symbol
RPL10AP4	RPL10AP4	HGNC:35873	approved_symbol
RPL10AP5	RPL10AP5	HGNC:36770	approved_symbol
RPL10AP6	RPL10AP6	HGNC:36504	approved_symbol
RPL10AP7	RPL10AP7	HGNC:35601	approved_symbol
RPL10AP8	RPL10AP8	HGNC:36709	approved_symbol
RPL10AP9	RPL10AP9	HGNC:35947	approved_symbol
RPL10L	RPL10L	HGNC:17976	approved_symbol
RPL10P	RPL10P1	HGNC:10300	previous_symbol
RPL10P1	RPL10P1	HGNC:10300	approved_symbol
RPL10P10	RPL10P10	HGNC:35486	approved_symbol
RPL10P11	RPL10P11	HGNC:36565	approved_symbol
RPL10P12	RPL10P12	HGNC:52345	approved_symbol
RPL10P13	RPL10P13	HGNC:52346	approved_symbol
RPL10P14	RPL10P14	HGNC:43897	approved_symbol
RPL10P15	RPL10P15	HGNC:52347	approved_symbol
RPL10P16	RPL10P16	HGNC:36882	approved_symbol
RPL10P17	RPL10P17	HGNC:52348	approved_symbol
RPL10P18	RPL10P18	HGNC:52349	approved_symbol
RPL10P19	RPL10P19	HGNC:52350	approved_symbol
RPL10P2	RPL10P2	HGNC:13975	approved_symbol
RPL10P3	RPL10P3	HGNC:23300	approved_symbol
RPL10P4	RPL10P4	HGNC:52342	approved_symbol
RPL10P5	RPL10P5	HGNC:35724	approved_symbol
RPL10P6	RPL10P6	HGNC:52343	approved_symbol
RPL10P7	RPL10P7	HGNC:35974	approved_symbol
RPL10P8	RPL10P8	HGNC:52344	approved_symbol
RPL10P9	RPL10P9	HGNC:35579	approved_symbol
RPL11	RPL11	HGNC:10301	approved_symbol
RPL11P1	RPL11P1	HGNC:37021	approved_symbol
RPL11P2	RPL11P2	HGNC:36983	approved_symbol
RPL11P3	RPL11P3	HGNC:36342	approved_symbol
RPL11P4	RPL11P4	HGNC:36137	approved_symbol
RPL11P5	RPL11P5	HGNC:36849	approved_symbol
RPL12	RPL12	HGNC:10302	approved_symbol
RPL12L2	RPL12P11	HGNC:15835	previous_symbol
RPL12L3	RPL12P12	HGNC:15951	previous_symbol
RPL12P1	RPL12P1	HGNC:13976	approved_symbol
RPL12P10	RPL12P10	HGNC:22583	approved_symbol
RPL12P11	RPL12P11	HGNC:15835	approved_symbol
RPL12P12	RPL12P12	HGNC:15951	approved_symbol
RPL12P13	RPL12P13	HGNC:51936	approved_symbol
RPL12P14	RPL12P14	HGNC:36495	approved_symbol
RPL12P15	RPL12P15	HGNC:36619	approved_symbol
RPL12P16	RPL12P16	HGNC:36926	approved_symbol
RPL12P17	RPL12P17	HGNC:36263	approved_symbol
RPL12P18	RPL12P18	HGNC:36750	approved_symbol
RPL12P19	RPL12P19	HGNC:36248	approved_symbol
RPL12P2	RPL12P2	HGNC:16070	approved_symbol
RPL12P20	RPL12P20	HGNC:36968	approved_symbol
RPL12P21	RPL12P21	HGNC:36845	approved_symbol
RPL12P22	RPL12P22	HGNC:35762	approved_symbol
RPL12P23	RPL12P23	HGNC:36408	approved_symbol
RPL12P24	RPL12P24	HGNC:35952	approved_symbol
RPL12P25	RPL12P25	HGNC:37008	approved_symbol
RPL12P26	RPL12P26	HGNC:36811	approved_symbol
RPL12P27	RPL12P27	HGNC:36916	approved_symbol
RPL12P28	RPL12P28	HGNC:36818	approved_symbol
RPL12P29	RPL12P29	HGNC:35791	approved_symbol
RPL12P3	RPL12P3	HGNC:16335	approved_symbol
RPL12P30	RPL12P30	HGNC:35970	approved_symbol
RPL12P31	RPL12P31	HGNC:37025	approved_symbol
RPL12P32	RPL12P32	HGNC:36597	approved_symbol
RPL12P33	RPL12P33	HGNC:35696	approved_symbol
RPL12P34	RPL12P34	HGNC:36168	approved_symbol
RPL12P35	RPL12P35	HGNC:35969	approved_symbol
RPL12P36	RPL12P36	HGNC:36598	approved_symbol
RPL12P37	RPL12P37	HGNC:35565	approved_symbol
RPL12P38	RPL12P38	HGNC:36838	approved_symbol
RPL12P39	RPL12P39	HGNC:35976	approved_symbol
RPL12P4	RPL12P4	HGNC:16587	approved_symbol
RPL12P40	RPL12P40	HGNC:36439	approved_symbol
RPL12P41	RPL12P41	HGNC:35999	approved_symbol
RPL12P42	RPL12P42	HGNC:36165	approved_symbol
RPL12P43	RPL12P43	HGNC:35840	approved_symbol
RPL12P44	RPL12P44	HGNC:44603	approved_symbol
RPL12P45	RPL12P45	HGNC:51937	approved_symbol
RPL12P46	RPL12P46	HGNC:51938	approved_symbol
RPL12P47	RPL12P47	HGNC:51939	approved_symbol
RPL12P48	RPL12P48	HGNC:51940	approved_symbol
RPL12P49	RPL12P49	HGNC:51941	approved_symbol
RPL12P5	RPL12P5	HGNC:19669	approved_symbol
RPL12P50	RPL12P50	HGNC:51942	approved_symbol
RPL12P6	RPL12P6	HGNC:23538	approved_symbol
RPL12P7	RPL12P7	HGNC:19782	approved_symbol
RPL12P8	RPL12P8	HGNC:23735	approved_symbol
RPL12P9	RPL12P9	HGNC:23766	approved_symbol
RPL12_L	RPL12P1	HGNC:13976	alias_symbol
RPL13	MRPL13	HGNC:14278	alias_symbol
RPL13A	RPL13A	HGNC:10304	approved_symbol
RPL13AP	RPL13AP	HGNC:13977	approved_symbol
RPL13AP10	RPL13AP10	HGNC:36864	approved_symbol
RPL13AP11	RPL13AP11	HGNC:36566	approved_symbol
RPL13AP12	RPL13AP12	HGNC:35673	approved_symbol
RPL13AP13	RPL13AP13	HGNC:36541	approved_symbol
RPL13AP14	RPL13AP14	HGNC:36360	approved_symbol
RPL13AP15	RPL13AP15	HGNC:36883	approved_symbol
RPL13AP16	RPL13AP16	HGNC:35722	approved_symbol
RPL13AP17	RPL13AP17	HGNC:36167	approved_symbol
RPL13AP18	RPL13AP18	HGNC:36593	approved_symbol
RPL13AP19	RPL13AP19	HGNC:35855	approved_symbol
RPL13AP2	RPL13AP2	HGNC:19675	approved_symbol
RPL13AP20	RPL13AP20	HGNC:35709	approved_symbol
RPL13AP21	RPL13AP21	HGNC:35654	approved_symbol
RPL13AP22	RPL13AP22	HGNC:35825	approved_symbol
RPL13AP23	RPL13AP23	HGNC:36498	approved_symbol
RPL13AP24	RPL13AP24	HGNC:36209	approved_symbol
RPL13AP25	RPL13AP25	HGNC:36981	approved_symbol
RPL13AP26	RPL13AP26	HGNC:35492	approved_symbol
RPL13AP27	RPL13AP27	HGNC:56393	approved_symbol
RPL13AP3	RPL13AP3	HGNC:23539	approved_symbol
RPL13AP4	RPL13P6	HGNC:19809	previous_symbol
RPL13AP5	RPL13AP5	HGNC:23736	approved_symbol
RPL13AP6	RPL13AP6	HGNC:23737	approved_symbol
RPL13AP7	RPL13AP7	HGNC:23755	approved_symbol
RPL13AP8	RPL13AP8	HGNC:36966	approved_symbol
RPL13AP9	RPL13AP9	HGNC:36341	approved_symbol
RPL13L	RPL13P5	HGNC:30363	previous_symbol
RPL13P	RPL13P	HGNC:13978	approved_symbol
RPL13P10	RPL13P10	HGNC:35943	approved_symbol
RPL13P11	RPL13P11	HGNC:35805	approved_symbol
RPL13P12	RPL13P12	HGNC:35701	approved_symbol
RPL13P13	RPL13P13	HGNC:36832	approved_symbol
RPL13P14	RPL13P14	HGNC:36387	approved_symbol
RPL13P2	RPL13P2	HGNC:16342	approved_symbol
RPL13P3	RPL13P2	HGNC:16342	previous_symbol
RPL13P4	RPL13P4	HGNC:31027	approved_symbol
RPL13P5	RPL13P5	HGNC:30363	approved_symbol
RPL13P6	RPL13P6	HGNC:19809	approved_symbol
RPL13P7	RPL13P7	HGNC:35510	approved_symbol
RPL13P8	RPL13P8	HGNC:35513	approved_symbol
RPL13P9	RPL13P9	HGNC:36587	approved_symbol
RPL13_2	RPL13P5	HGNC:30363	alias_symbol
RPL14	RPL14	HGNC:10305	approved_symbol
RPL14L	RPL14P1	HGNC:31384	previous_symbol
RPL14P1	RPL14P1	HGNC:31384	approved_symbol
RPL14P2	RPL14P2	HGNC:35962	approved_symbol
RPL14P3	RPL14P3	HGNC:36638	approved_symbol
RPL14P4	RPL14P4	HGNC:35663	approved_symbol
RPL14P5	RPL14P5	HGNC:37720	approved_symbol
RPL14P6	RPL14P6	HGNC:54686	approved_symbol
RPL15	RPL15	HGNC:10306	approved_symbol
RPL15P1	RPL15P1	HGNC:16583	approved_symbol
RPL15P11	RPL15P11	HGNC:36093	approved_symbol
RPL15P12	RPL15P12	HGNC:35529	approved_symbol
RPL15P13	RPL15P13	HGNC:35915	approved_symbol
RPL15P14	RPL15P14	HGNC:36487	approved_symbol
RPL15P15	RPL15P15	HGNC:36780	approved_symbol
RPL15P16	RPL15P16	HGNC:36067	approved_symbol
RPL15P17	RPL15P17	HGNC:36852	approved_symbol
RPL15P18	RPL15P18	HGNC:36515	approved_symbol
RPL15P19	RPL15P19	HGNC:56582	approved_symbol
RPL15P2	RPL15P2	HGNC:19803	approved_symbol
RPL15P20	RPL15P20	HGNC:36130	approved_symbol
RPL15P21	RPL15P21	HGNC:36190	approved_symbol
RPL15P22	RPL15P22	HGNC:36933	approved_symbol
RPL15P3	RPL15P3	HGNC:21538	approved_symbol
RPL15P4	RPL15P4	HGNC:21663	approved_symbol
RPL15P5	RPL15P5	HGNC:35746	approved_symbol
RPL15P6	RPL15P6	HGNC:36185	approved_symbol
RPL15P7	RPL15P7	HGNC:36808	approved_symbol
RPL15P8	RPL15P8	HGNC:36390	approved_symbol
RPL15P9	RPL15P9	HGNC:36466	approved_symbol
RPL17	RPL17	HGNC:10307	approved_symbol
RPL17P	RPL7P1	HGNC:10367	previous_symbol
RPL17P1	RPL17P1	HGNC:16559	approved_symbol
RPL17P10	RPL17P10	HGNC:35838	approved_symbol
RPL17P11	RPL17P11	HGNC:36509	approved_symbol
RPL17P12	RPL17P12	HGNC:36779	approved_symbol
RPL17P13	RPL17P13	HGNC:36378	approved_symbol
RPL17P14	RPL17P14	HGNC:35806	approved_symbol
RPL17P15	RPL17P15	HGNC:36889	approved_symbol
RPL17P16	RPL17P16	HGNC:35939	approved_symbol
RPL17P17	RPL17P17	HGNC:35515	approved_symbol
RPL17P18	RPL17P18	HGNC:36538	approved_symbol
RPL17P19	RPL17P19	HGNC:36919	approved_symbol
RPL17P2	RPL17P2	HGNC:23540	approved_symbol
RPL17P20	RPL17P20	HGNC:36015	approved_symbol
RPL17P21	RPL17P21	HGNC:36037	approved_symbol
RPL17P22	RPL17P22	HGNC:35761	approved_symbol
RPL17P23	RPL17P23	HGNC:35832	approved_symbol
RPL17P24	RPL17P24	HGNC:36506	approved_symbol
RPL17P25	RPL17P25	HGNC:36844	approved_symbol
RPL17P26	RPL17P26	HGNC:35597	approved_symbol
RPL17P27	RPL17P27	HGNC:36038	approved_symbol
RPL17P28	RPL17P28	HGNC:36055	approved_symbol
RPL17P29	RPL17P29	HGNC:36510	approved_symbol
