sample,endpoint,muat_feature_1,muat_feature_2,muat_feature_3,muat_feature_4,muat_feature_5,muat_feature_6,muat_feature_7,muat_feature_8,muat_feature_9,muat_feature_10,muat_feature_11,muat_feature_12,muat_feature_13,muat_feature_14,muat_feature_15,muat_feature_16,muat_feature_17,muat_feature_18,muat_feature_19,muat_feature_20,muat_feature_21,muat_feature_22,muat_feature_23,muat_feature_24
TCGA-L5-A893,cancer_type_top20,-0.1541396975517273,-0.1958259642124176,0.0033411916811019,-0.2248238027095794,-0.0211655832827091,0.00554228015244,-0.3157685995101928,-0.3303687572479248,0.1937924772500991,0.1196726113557815,0.204892486333847,0.0494693666696548,0.046201929450035,0.023038525134325,0.2842494249343872,-0.1147011518478393,-0.0024498403072357,0.1759187877178192,0.064267873764038,0.2311912477016449,0.3110367655754089,0.3394654393196106,0.0201644487679004,-0.0021672574803233
TCGA-LL-A6FQ,cancer_type_top20,-0.2295769453048706,-0.2959209084510803,-0.117670901119709,-0.2253840863704681,-0.1281868815422058,-0.016687111929059,-0.4406070411205292,-0.3709034025669098,0.2836812734603882,0.191998079419136,0.1699327826499939,0.0715252757072448,0.0211172085255384,-0.1127263903617858,0.282883882522583,-0.2123202532529831,-0.0095382034778594,0.0956300273537635,0.081188753247261,0.1897652745246887,0.3789055347442627,0.3657499551773071,-0.0370466820895671,0.0509128160774707
TCGA-LN-A9FP,cancer_type_top20,0.1015570759773254,0.2173235267400741,-0.0019185580313205,-0.125149130821228,-0.0425123423337936,-0.0475723780691623,-0.1984247267246246,0.03659288585186,0.1499881446361541,-0.3949300646781921,0.15973562002182,0.1165314316749572,0.2583700120449066,-0.0781449079513549,-0.0996524542570114,0.0622090771794319,0.0943567976355552,-0.2844355702400207,0.0414273589849472,-0.0079256817698478,-0.0969707369804382,0.4030638933181762,0.3002191483974457,-0.2515728175640106
TCGA-RS-A6TO,cancer_type_top20,0.0911162793636322,0.2564776241779327,0.0661797970533371,-0.0211304202675819,0.0045957583934068,-0.0761007070541381,-0.1383911222219467,-0.0148258209228515,0.2877988815307617,-0.4222321808338165,0.2450100779533386,0.2423374205827713,0.3193775117397308,-0.1557706147432327,-0.1062570214271545,0.1138383373618125,0.1303444653749466,-0.2477920055389404,0.0666185021400451,0.0683564841747284,-0.1722905784845352,0.4742991030216217,0.2561620771884918,-0.0972520932555198
TCGA-S9-A7R8,cancer_type_top20,0.0305073298513889,0.0998391956090927,-0.0223669297993183,0.0113162621855735,-0.0991745442152023,-0.045532938092947,-0.1501709669828415,-0.0371569469571113,0.1350988149642944,-0.343966394662857,0.0029684677720069,0.1292233169078827,0.3938477337360382,-0.0854591131210327,-0.0650845319032669,-0.0426117554306983,0.1662971079349517,-0.3832578063011169,-0.0017987955361604,-0.0785529837012291,0.0780615955591201,0.4789752662181854,0.0966382697224617,-0.1823320537805557
TCGA-VQ-A8DV,cancer_type_top20,-0.1775295883417129,-0.3630505204200744,-0.0660606026649475,-0.3165841102600097,-0.0547408051788806,-0.0391644984483718,-0.1770948767662048,-0.2573190331459045,0.210765078663826,0.2885974943637848,0.1512605547904968,0.0482144206762313,0.1144386380910873,0.0892068445682525,0.2469328194856643,-0.2009482532739639,-0.0657813549041748,0.1032461002469062,0.0856369733810424,0.1788019239902496,0.3223869800567627,0.368131548166275,-0.1098476946353912,0.0143569307401776
TCGA-VQ-A8PY,cancer_type_top20,-0.0370017550885677,0.3846600949764251,-0.0206772647798061,0.04860370606184,-0.0393169522285461,0.0247856192290782,-0.2310688942670822,-0.102976806461811,0.0739258155226707,-0.4233950972557068,0.226027250289917,0.2220589518547058,0.1499665528535843,-0.1526028364896774,-0.0554726086556911,-0.0914058461785316,0.234673723578453,-0.2652004361152649,-0.1131505519151687,0.1136750727891922,-0.0196745954453945,0.4018360674381256,0.2738943994045257,-0.278404027223587
TCGA-VS-A8Q8,cancer_type_top20,0.036683265119791,0.3162740468978882,0.0746944397687912,-0.0891619399189949,-0.1083369925618171,-0.1785905659198761,-0.1677813977003097,-0.0371811389923095,0.2549483776092529,-0.4154246151447296,0.2126654386520385,0.2664830684661865,0.1617366373538971,-0.2079697251319885,-0.0801661610603332,0.193707674741745,0.2334877699613571,-0.2142955064773559,0.0063057374209165,0.1898511946201324,-0.2205952554941177,0.444960355758667,0.3431499898433685,-0.0119081679731607
TCGA-X6-A7WD,cancer_type_top20,-0.2194595038890838,-0.1094028353691101,-0.0026381525676697,-0.2122732698917389,0.0543086342513561,-0.0494828969240188,-0.4799134731292724,-0.2795760631561279,0.3487718105316162,0.2318788319826126,0.1729342341423034,0.1226164400577545,-0.0353639125823974,-0.1331001073122024,0.3227955102920532,0.043212205171585,-0.0194984078407287,0.0743563398718833,0.1458100229501724,0.1183486655354499,0.2638449072837829,0.2235706150531768,-0.0779839903116226,-0.0770777389407157
TCGA-YG-AA3N,cancer_type_top20,-0.1635652780532837,-0.1648714393377304,-0.2100428491830825,-0.344735324382782,-0.1004575341939926,-0.0490396618843078,-0.5216387510299683,-0.3484864830970764,0.3156896233558655,0.3134174644947052,0.2564167082309723,0.2331405878067016,-0.1242651045322418,0.1131597310304641,0.0874722003936767,-0.006809202954173,-0.0347084999084472,-0.1061094179749488,0.1361271291971206,0.2136241793632507,0.3079532384872436,0.2665346562862396,-0.0273765213787555,-0.1218315362930297
