endpoint_display,endpoint_tier_display,task_display,representation_family_display,representation_display,atlas_status_display,model_display,metric_display,primary_score,auroc,auprc,accuracy,f1,balanced_accuracy,p_value,q_value,delta_vs_signatures,ci_low,ci_high,n_samples,n_features,folds,repeats,xgb_estimators,optuna_trials_completed,na_reason,split_strategy,endpoint,endpoint_tier,task,representation_family,representation,atlas_status,model_family,metric,run_id,cache_key,oof_prediction_file,fold_metrics_file,experiment_id,source_file
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.0812113356122682,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.2339612474193909,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.2103756884764718,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.2278091444676523,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.230799535626716,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.1316124538169087,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.2667651308651312,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.1043830840807778,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.2818043612952415,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.2608857482883145,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.1096630837925569,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.2595244647272304,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
PARPi7,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.221251274267183,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,PARPi7,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.287411004867842,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.4298129430235219,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.3030483753763747,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.3062098923733167,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational burden,Mutational burden,No UGA atlas,Source model,Spearman r,0.3168237289077545,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,burden_only,burden_only,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.4153878379684831,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.4022435665042869,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.2618875116028816,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.292815079076369,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,Spearman r,0.3415644722349101,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.3672929768510083,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.3251976452561763,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.4077002061821796,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.2488101398917338,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID pooled,UGA channel atlas,Source model,Spearman r,0.1565195105182276,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_pooled,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.3818088216694398,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.3448828146715813,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.2557234037309939,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.3093835969210051,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,UGA geometry,Locked UGA SBS+ID separate,UGA channel atlas,Source model,Spearman r,0.3484051685190205,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,UGA_geometry,locked_uga_sbs_id_separate,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.4451213666346121,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.3934297854244182,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.3941989699105448,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.3064808669198661,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational signatures,SBS spectra,No UGA atlas,Source model,Spearman r,0.5022417178014902,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,signatures_only,standard_sbs,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.4235313074022752,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.3524636653668911,,,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.5041215933707914,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.4276974132761609,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
eCARD,Supplement,Regression,Mutational signatures,SBS + ID spectra,No UGA atlas,Source model,Spearman r,0.3518360922913844,,,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,eCARD,supplement,regression,signatures_only,standard_sbs_id,no UGA atlas,unspecified,spearman,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
HRD24 high/low,Supplement,Classification,Mutational burden,Mutational burden,No UGA atlas,Source model,AUROC,0.7434607645875252,0.7434607645875252,0.6863144398827762,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,hrd_binary_24,supplement,classification,burden_only,burden_only,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
HRD24 high/low,Supplement,Classification,Mutational burden,Mutational burden,No UGA atlas,Source model,AUROC,0.800888665325285,0.800888665325285,0.7240242879260632,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,hrd_binary_24,supplement,classification,burden_only,burden_only,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
HRD24 high/low,Supplement,Classification,Mutational burden,Mutational burden,No UGA atlas,Source model,AUROC,0.8516884439165112,0.8516884439165112,0.8104437326803348,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,hrd_binary_24,supplement,classification,burden_only,burden_only,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
HRD24 high/low,Supplement,Classification,Mutational burden,Mutational burden,No UGA atlas,Source model,AUROC,0.7573979591836735,0.7573979591836735,0.7090684352143161,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,hrd_binary_24,supplement,classification,burden_only,burden_only,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
HRD24 high/low,Supplement,Classification,Mutational burden,Mutational burden,No UGA atlas,Source model,AUROC,0.797704081632653,0.797704081632653,0.758383191580924,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,hrd_binary_24,supplement,classification,burden_only,burden_only,no UGA atlas,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
HRD24 high/low,Supplement,Classification,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,AUROC,0.8209255533199196,0.8209255533199196,0.7741695341461362,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,hrd_binary_24,supplement,classification,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
HRD24 high/low,Supplement,Classification,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,AUROC,0.8645204560697518,0.8645204560697518,0.8636855747934588,,,,,,,,,155.0,,5.0,1.0,,,,5-fold OOF CV where available,hrd_binary_24,supplement,classification,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
HRD24 high/low,Supplement,Classification,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,AUROC,0.8208043441371118,0.8208043441371118,0.800204765370157,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,hrd_binary_24,supplement,classification,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
HRD24 high/low,Supplement,Classification,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,AUROC,0.8430272108843537,0.8430272108843537,0.841363689047527,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,hrd_binary_24,supplement,classification,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
HRD24 high/low,Supplement,Classification,UGA geometry,Locked UGA SBS,UGA channel atlas,Source model,AUROC,0.8040816326530613,0.8040816326530613,0.757567678906222,,,,,,,,,154.0,,5.0,1.0,,,,5-fold OOF CV where available,hrd_binary_24,supplement,classification,UGA_geometry,locked_uga_sbs,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,unspecified,auroc,20260524T162414Z,,,,unified_locked,data\hrd\all_fold_metrics.tsv
